,clouds,date,humidity,lat,location,lon,pressure,temp,type,userId,visibility,weatherCond,windDeg,windSpeed,zipcode,device,zip
ED817D3F-C9C7-4FB2-83AB-6C7D806B8BD2,40,2017-06-20T11:54:34.422Z,78,41.11,Suffern,-74.14,1012,70.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,24140,,260.0,9.0,,IOS,
EDB4F26A-A897-4827-B43E-93E8B63C6D4B,40,2017-12-30T22:52:08.152Z,67,41.099998474121094,Nanuet,-74.01000213623047,1014,19.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,16093,,260.0,13.0,,IOS,10954
EEDD4404-531B-42ED-ADE9-24EA2DE143C9,1,2017-08-01T13:15:49.460Z,61,40.71,New York,-74.01,1019,78.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,60.0,4.0,10007,IOS,
F0B10419-941A-4EF7-B2DB-4CC668EEA341,90,2017-09-16T20:06:55.415Z,100,41.2,West Haverstraw,-73.99,1022,68.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,402,,4.501830101013184,2.0,10923,IOS,
F2EB16F2-9D87-475B-AA9C-41E210C0F57B,90,2017-05-29T14:22:44.297Z,100,41.2,West Haverstraw,-73.99,1014,56.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,4828,,116.501,3.0,10923,IOS,
F34DF9E0-3A95-4EB4-BFE7-97DE953BBBAA,90,2017-10-30T11:21:36.085Z,87,41.09,Sleepy Hollow,-73.87,985,48.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,4828,,290.0,18.0,,IOS,
F3AAF8D4-1F2F-4B8A-8CFB-23AE6ABE345D,90,2017-05-30T13:10:14.271Z,87,40.71,New York,-74.01,1022,55.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,8047,,160.0,8.0,10007,IOS,
F44308E0-E580-4FCB-B2D9-5D47E637764D,75,2017-12-06T11:27:41.241Z,61,41.2,West Haverstraw,-73.99,1012,46.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,270.0,10.0,10923,IOS,
F4C624E4-286F-4030-AE40-5F54296A77F0,90,2017-08-15T11:08:43.491Z,88,41.16,Ossining,-73.87,1014,68.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,0.0,4.0,,IOS,
F785FFE6-7670-4712-99EB-93D93BD3485A,90,2017-09-16T13:09:06.918Z,100,41.2,West Haverstraw,-73.99,1022,68.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,402,,4.501830101013184,2.0,10923,IOS,
F8B53501-E8A8-4578-A147-4329F421229F,90,2017-07-23T13:02:09.790Z,88,41.09,Nyack,-73.92,1008,73.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,6437,,56.5027,5.0,10960,IOS,
FA578D86-0AE3-4679-B098-AF5B52872054,1,2017-06-24T21:32:14.371Z,33,41.07,Chestnut Ridge,-74.06,1009,83.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,300.0,10.0,10977,IOS,
FA7F49CB-F268-433B-A98F-B4592E93FAAA,75,2017-07-24T04:01:02.327Z,83,41.11,Airmont,-74.13,1011,72.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,14484,,130.0,6.0,10901,IOS,
FAC03C70-BA99-4C03-A803-D17ABC1A7B00,1,2017-06-26T11:46:45.993Z,59,40.83,Bronx,-73.93,1017,62.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,212.006,3.0,,IOS,
FAC999A7-530D-4FE4-8AB3-44BD1B608E3D,1,2017-09-01T14:19:28.690Z,41,41.2,West Haverstraw,-73.99,1020,59.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,330.0,16.0,,IOS,
FB9495E9-CB02-48C7-B894-C7F039C4FC52,90,2017-12-17T22:15:17.978Z,63,41.71,Arlington,-73.9,1024,28.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,30.0,3.0,,IOS,
FC3A9503-3577-4305-8485-E0D95CD436A4,1,2017-09-02T14:00:29.216Z,76,41.2,West Haverstraw,-73.99,1025,57.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,70.0010986328125,3.0,10923,IOS,
FCF63DE9-F8CD-419D-9BB9-9AA04A720B00,1,2017-09-25T10:48:24.214Z,100,41.19,Haverstraw,-73.96,1018,66.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,4023,,63.00149917602539,1.0,,IOS,
FD54DC94-1015-4989-840A-5EF354405913,90,2017-05-28T20:57:54.860Z,73,41.12,Valley Cottage,-73.94,1013,69.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,32186,,140.0,11.0,,IOS,
FE2AE1EE-F399-4740-A1D5-4E83174AF9F0,40,2017-07-08T19:15:57.889Z,51,41.11,Airmont,-74.13,1007,82.0,1,fvqRYUa0YRTqDmwPkLE7nn0YrLX2,16093,,280.0,14.0,10901,IOS,
FF557CE3-5CA3-4524-A7C5-23E50D53841F,75,2017-12-16T16:17:55.192Z,58,41.2,West Haverstraw,-73.99,1016,29.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,260.0,11.0,10923,IOS,
FF8ACE27-429C-4F4C-AE01-D1330194E4EA,75,2017-12-17T18:30:00.205Z,58,41.54,Fishkill,-73.94,1025,29.0,1,KeAdoRGcxYfNNQeAfvMG5DFj5zB3,16093,,345.5010070800781,1.0,12524,IOS,
ac39c200-6086-11e7-be36-e17cbde4202e,90,2017-07-04T07:01:58.944Z,94,37.77,San Francisco,-122.41,1018,61.47,0,,16093,,140.0,4.7,,Alexa,
ad7c5b70-ddca-11e7-945a-d76d3781ada1,1,2017-12-10T16:53:42.184Z,59,41.2,Haverstraw,-73.97,1012,34.39,1,,16093,,280.0,9.17,10927,Alexa,
af693e60-c931-11e7-8638-59b0870a8bdf,1,2017-11-14T11:48:09.158Z,80,41.2,Haverstraw,-73.97,1025,31.89,1,,16093,,350.0,8.05,10927,Alexa,
b0fe6350-8e57-11e7-ab57-434a57339273,1,2017-08-31T14:21:34.086Z,60,41.2,Haverstraw,-73.97,1013,72.81,1,,16093,,300.0,12.75,10927,Alexa,
b99b7d90-5e96-11e7-86d5-01fa933c164e,75,2017-07-01T19:51:51.018Z,78,41.2,Haverstraw,-73.97,1012,81.45,1,,16093,,198.505,6.71,10927,Alexa,
bc75b130-60bb-11e7-8441-799a20e48d26,40,2017-07-04T13:21:49.508Z,49,41.2,Haverstraw,-73.97,1019,71.74,1,,16093,,360.0,9.17,10927,Alexa,
bca64ed0-9879-11e7-ac22-4bf203978489,90,2017-09-13T11:50:28.157Z,100,41.2,Haverstraw,-73.97,1014,57.22,0,,402,,251.0,2.06,10927,Alexa,
bd506aa0-5553-11e7-a942-9512a561f29d,75,2017-06-20T00:59:40.490Z,94,41.2,Garnerville,-74.0,1011,70.77,1,,16093,,210.0,6.93,,Alexa,
c960f2b0-5553-11e7-9943-199979f35244,75,2017-06-20T01:00:00.731Z,94,41.2,Garnerville,-74.0,1011,70.77,1,,16093,,210.0,6.93,10923,Alexa,
cbebf5b0-6ad0-11e7-908f-4b064f587a76,1,2017-07-17T09:17:46.507Z,87,47.63,Seattle,-122.35,1021,55.62,0,,16093,,20.0008,5.5,98109,Alexa,
d5030160-56db-11e7-8cfd-b73548e46803,20,2017-06-21T23:46:22.967Z,44,41.2,Garnerville,-74.0,1012,80.04,1,,16093,,260.0,5.82,10923,Alexa,
da8a53f0-a34c-11e7-96c2-8113fd800c66,1,2017-09-27T06:26:53.743Z,100,39.45,Frederick,-77.33,1015,68.83,1,,11265,,6.0015,4.25,,Alexa,
dafbf190-c084-11e7-9e5f-af697887e27f,1,2017-11-03T10:50:50.026Z,100,41.2,Haverstraw,-73.97,1018,59.02,1,,2816,,206.505,3.62,10927,Alexa,
dd3804e0-6acf-11e7-908f-4b064f587a76,1,2017-07-17T09:11:06.030Z,87,47.63,Seattle,-122.35,1021,55.62,0,,16093,,20.0008,5.5,,Alexa,
e15bbc40-6982-11e7-91b9-a130a8d3792d,40,2017-07-15T17:27:30.621Z,57,41.2,Haverstraw,-73.97,1014,81.19,1,,16093,,290.0,10.29,10927,Alexa,
e16a5790-f150-11e7-aa07-2b123bcc26bc,90,2018-01-04T13:12:13.962Z,92,41.2,Haverstraw,-73.97,999,22.05,1,,805,,350.0,27.51,10927,Alexa,
e239b9a0-6bc6-11e7-809f-272d8747938c,1,2017-07-18T14:39:20.123Z,88,33.76,Long Beach,-118.13,1014,68.11,1,,9656,,339.503,1.86,,Alexa,
e7fae620-e0e2-11e7-b6df-2beb3c48f0e5,75,2017-12-14T15:24:41.731Z,73,41.2,Haverstraw,-73.97,1004,25.52,1,,9656,,350.0,6.93,,Alexa,
e85cc570-56db-11e7-8cfd-b73548e46803,20,2017-06-21T23:46:55.431Z,44,41.2,Garnerville,-74.0,1012,80.04,1,,16093,,260.0,5.82,,Alexa,
eb921900-585e-11e7-abd0-57f7b9979055,75,2017-06-23T21:57:16.049Z,78,41.2,Garnerville,-74.0,1004,81.95,1,,32186,,240.0,8.05,10923,Alexa,
f9999e20-ebe2-11e7-ba0c-a37cf8f6d6f8,20,2017-12-28T15:22:54.120Z,43,41.2,Haverstraw,-73.97,1033,12.54,1,,16093,,320.0,21.92,10927,Alexa,
fb2e5b80-0a79-11e8-976c-d18004c7293c,90,2018-02-05T13:39:25.625Z,58,41.2,Haverstraw,-73.97,1011,34.88,1,,12874,,312.004,9.98,10927,Alexa,
